Spotify Streams,Spotify Playlist Count,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,Explicit Track,Total_Popularity_Score,Cross_Platform_Count,Release_Year,Artist_Song_Count,YouTube_Engagement_Rate,TikTok_Engagement_Rate,Track_Success
239850720.0,32312.5,67.0,148269620.0,1257935.0,2303000.0,191592690.0,0,0.02442194,1,2023.0,22,0.008484112,83.19262,1
2164074500.0,183260.0,80.0,2766700800.0,14538731.0,656214.0,34125620.0,0,0.22546822,3,2016.0,11,0.005254898,52.00372,1
944833800.0,84300.0,78.0,442672300.0,1382190.0,712759.0,110146880.0,0,0.08416392,3,2022.0,17,0.0031223798,154.53572,1
2252713500.0,84884.0,69.0,3967431700.0,18261574.0,822.0,19565296.0,0,0.25668302,2,2012.0,2,0.0046028704,23773.145,1
78227550.0,10811.0,81.0,18048584.0,346316.0,1827.0,366700.0,0,0.006464082,0,2024.0,1,0.019188043,200.6023,1
2313532700.0,333612.0,79.0,3241796600.0,22573742.0,440911.0,82148300.0,0,0.2474883,3,2015.0,6,0.0069633434,186.31451,1
1251675600.0,233472.0,67.0,1001433900.0,13378087.0,149047.0,21845740.0,1,0.11820988,2,2019.0,2,0.013358932,146.5685,1
2382407000.0,259202.0,80.0,3064193800.0,17820288.0,536497.0,59268692.0,0,0.24889871,3,2012.0,2,0.0058156536,110.47328,1
811700200.0,195603.0,77.0,168936850.0,1450642.0,321061.0,90460360.0,1,0.067929216,3,2021.0,4,0.008586895,281.75357,1
152597420.0,19834.0,35.0,6556571.0,181948.0,182200.0,5037290.0,1,0.012085782,0,2024.0,7,0.02775063,27.64689,1
1615152500.0,377159.0,76.0,887925000.0,7755679.0,111904.0,56162756.0,1,0.14467764,2,2016.0,3,0.008734612,501.87888,1
28543792.0,1305.0,74.0,148165740.0,1392549.0,182200.0,2333587.0,0,0.0052810595,0,2024.0,2,0.009398596,12.807767,1
15090071.0,1405.0,67.0,6176518.0,49281.0,2600000.0,15257747.0,0,0.0015175269,1,2023.0,1,0.007978928,5.8683624,1
502781340.0,57858.0,68.0,749366800.0,5566798.0,601478.0,415546700.0,0,0.060347762,3,2021.0,1,0.007428671,690.8748,1
644437400.0,64367.0,79.0,141964690.0,814824.0,128357.0,28267176.0,0,0.05347303,1,2022.0,20,0.0057396316,220.22139,1
1502382100.0,240419.0,75.0,148269620.0,1257935.0,913200.0,449105700.0,0,0.1263729,2,2021.0,16,0.008484112,491.79285,1
1198689900.0,130486.0,71.0,761387460.0,6874611.0,975132.0,134321540.0,0,0.110779755,3,2020.0,17,0.009029059,137.74689,1
654818400.0,39852.0,67.0,633781700.0,11421404.0,844032.0,374048200.0,0,0.069234915,3,2022.0,14,0.018021038,443.16776,1
205050880.0,6236.0,81.0,242715000.0,1024215.0,182200.0,1660.0,0,0.020920718,1,2023.0,2,0.0042198296,0.009116306,1
26891848.0,722.0,81.0,5611228.0,686901.0,182200.0,26534406.0,0,0.0025849377,0,2024.0,9,0.12241561,145.63261,1
11360.0,26.0,35.0,854850900.0,6612.0,182200.0,26534406.0,0,0.017834812,1,2023.0,1,7.735852e-06,145.63261,1
1212312.0,560.0,35.0,668067.0,10341.0,9268296.0,888782200.0,0,0.012728608,1,2022.0,2,0.01548046,95.89488,1
1318254800.0,159832.0,71.0,1572511500.0,8633372.0,535956.0,20456872.0,0,0.13503589,3,2018.0,60,0.005490181,38.16887,1
1059262900.0,200623.0,64.0,507137300.0,5604031.0,3039186.0,404119330.0,1,0.09856366,3,2020.0,68,0.011050325,132.96954,1
426341120.0,29511.0,76.0,304538880.0,2238586.0,1577292.0,68382770.0,0,0.04038279,3,2023.0,32,0.007350743,43.35451,1
210385860.0,5179.0,80.0,18713330.0,225439.0,46800.0,9697319.0,1,0.016899327,0,2024.0,63,0.012047027,207.20326,1
907346600.0,200091.0,69.0,372311330.0,3400085.0,145147.0,27666028.0,1,0.07863727,2,2019.0,3,0.009132373,190.60564,1
665611.0,145.0,35.0,1209387600.0,3358774.0,182200.0,26534406.0,0,0.025125882,1,2022.0,3,0.0027772526,145.63261,1
33661900.0,3565.0,79.0,3729783.0,62696.0,182200.0,201600.0,0,0.0026996725,0,2024.0,13,0.016809821,1.1064758,1
553783550.0,83450.0,68.0,238368380.0,2671201.0,481825.0,313806400.0,1,0.052438527,3,2022.0,19,0.011206192,651.28577,1
528420860.0,59791.0,75.0,211317310.0,842146.0,252314.0,28930444.0,0,0.04586627,3,2023.0,14,0.0039852248,114.66003,1
142945230.0,13253.0,76.0,66893880.0,833116.0,887.0,2044007.0,0,0.012523979,0,2023.0,2,0.012454308,2301.8108,1
269785630.0,27317.0,67.0,286261280.0,1999463.0,182200.0,26534406.0,1,0.027226677,2,2023.0,4,0.0069847517,145.63261,1
313693200.0,92838.0,75.0,31625040.0,372407.0,7369.0,3576724.0,1,0.025119074,1,2023.0,30,0.011775732,485.3087,1
181784960.0,12794.0,76.0,340975300.0,1553160.0,182200.0,6.0,0,0.021115942,1,2023.0,1,0.0045550545,3.8419108e-05,1
885756200.0,212406.0,76.0,226717710.0,2205890.0,340101.0,27626216.0,1,0.07398256,3,2020.0,9,0.009729681,81.22921,1
1878196900.0,134913.0,73.0,1479999600.0,20977856.0,1542901.0,119391920.0,1,0.17814578,3,2018.0,26,0.014174231,77.3814,1
3192204000.0,379853.0,82.0,456806900.0,5068762.0,2381341.0,51227212.0,0,0.25858477,3,2016.0,68,0.011096073,21.51191,1
912461700.0,160875.0,70.0,200055220.0,2666083.0,7407429.0,285084500.0,0,0.079173125,3,2019.0,1,0.013326741,38.48629,1
1442703000.0,201082.0,78.0,460915900.0,7439249.0,699601.0,36684132.0,1,0.122254886,3,2018.0,16,0.016140146,52.43572,1
255898880.0,35610.0,65.0,95799260.0,746279.0,63475.0,9770601.0,0,0.022017982,1,2023.0,7,0.007790039,153.92592,1
1177960400.0,124387.0,69.0,1048571260.0,8326026.0,532220.0,56736710.0,0,0.113928854,3,2020.0,14,0.007940354,106.603676,1
668103230.0,52040.0,69.0,417352540.0,2399654.0,182200.0,63.0,1,0.06053794,2,2023.0,22,0.0057497076,0.00035126042,1
1320495400.0,280937.0,35.0,446997020.0,4911417.0,1028504.0,178619500.0,1,0.11447165,3,2020.0,2,0.010987585,173.66907,1
927908350.0,192182.0,69.0,201781710.0,2768029.0,1806340.0,276254820.0,1,0.08028561,3,2020.0,9,0.013717943,152.93613,1
70652020.0,20841.0,67.0,74067920.0,702482.0,182200.0,1361002.0,1,0.007032401,0,2023.0,6,0.009484309,7.469789,1
415699400.0,131562.0,70.0,120716260.0,1505981.0,71800.0,43271884.0,1,0.035443798,1,2022.0,9,0.012475387,602.6641,1
250321740.0,34.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.022893338,1,2023.0,1,0.008484112,145.63261,1
428986850.0,49403.0,57.0,179237330.0,1934526.0,11268723.0,807114900.0,1,0.04851992,3,2020.0,9,0.010793103,71.62434,1
922761340.0,176497.0,74.0,469284400.0,5223780.0,5114497.0,684428400.0,0,0.09114371,3,2019.0,7,0.011131375,133.82124,1
2423583500.0,221550.0,78.0,2154325800.0,11828484.0,412296.0,54794150.0,0,0.2334602,3,2015.0,14,0.0054905736,132.8997,1
188154450.0,6068.0,82.0,124153000.0,632963.0,182200.0,2121100.0,0,0.017214146,0,2024.0,14,0.0050982577,11.641544,1
149072.0,53.0,35.0,148269620.0,1257935.0,13600432.0,29203710.0,0,0.003454067,1,2021.0,1,0.008484112,2.1472633,1
166866100.0,26335.0,73.0,49337132.0,600551.0,56261.0,9453847.0,0,0.014133022,0,2022.0,7,0.012172414,168.03256,1
296399600.0,19549.0,74.0,387713760.0,3452796.0,182200.0,2047685.0,0,0.031022796,2,2023.0,2,0.008905532,11.23861,1
1429277700.0,126593.0,71.0,2888870400.0,12986504.0,1577534.0,83366310.0,0,0.17145474,3,2016.0,2,0.0044953576,52.845932,1
14645123.0,2424.0,52.0,28065516.0,194782.0,3325481.0,18297800.0,1,0.0019730579,1,2023.0,1,0.0069402964,5.5023003,1
239850720.0,32312.5,67.0,97907.0,436.0,182200.0,26534406.0,0,0.019052245,0,2024.0,1,0.0044633737,145.63261,1
907821800.0,106835.0,68.0,242506270.0,2540594.0,165069.0,54851264.0,0,0.0764095,2,2021.0,8,0.010476409,332.29092,1
818199600.0,147373.0,70.0,300558750.0,1923570.0,121422.0,28637204.0,0,0.07024524,2,2021.0,10,0.0063999835,235.84662,1
205555870.0,18831.0,70.0,62487980.0,1546366.0,68600.0,22643112.0,0,0.017601056,0,2023.0,8,0.02474663,330.06973,1
1156060200.0,189320.0,76.0,402381950.0,5703867.0,71568.0,19623544.0,1,0.09850072,2,2018.0,1,0.014175258,274.19055,1
239850720.0,32312.5,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.022078115,0,2023.0,1,0.008484112,145.63261,1
785389600.0,70607.0,61.0,2377255700.0,10176631.0,4050216.0,68127920.0,0,0.11066062,3,2018.0,11,0.004280832,16.820807,1
717226430.0,73851.0,79.0,404363420.0,2296639.0,55649.0,7599044.0,0,0.06420508,2,2021.0,20,0.0056796432,136.55067,1
443564580.0,80121.0,64.0,122345816.0,1753026.0,247082.0,93051720.0,0,0.038353387,2,2022.0,10,0.014328458,376.60107,1
9396018.0,139.0,67.0,286293100.0,1983672.0,182200.0,26534406.0,0,0.0069547147,1,2023.0,2,0.0069288188,145.63261,1
668285400.0,120095.0,74.0,135561360.0,1695128.0,1103489.0,258958540.0,1,0.05847476,2,2022.0,2,0.012504514,234.6723,1
1285237900.0,166761.0,76.0,1383536900.0,11277243.0,7657876.0,920079200.0,0,0.14138085,3,2016.0,12,0.008151025,120.14809,1
1564979500.0,150597.0,80.0,500794180.0,7451635.0,453412.0,392179680.0,0,0.13763711,3,2021.0,20,0.014879637,864.95026,1
2396737800.0,381756.0,82.0,1334796200.0,12947143.0,1025273.0,181634480.0,1,0.21643533,3,2016.0,30,0.009699716,177.15701,1
239850720.0,32312.5,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.022078115,0,2021.0,1,0.008484112,145.63261,1
811810750.0,117049.0,67.0,874107970.0,4127669.0,914703.0,200383940.0,0,0.083899304,3,2021.0,16,0.004722151,219.0697,1
241632860.0,58384.0,67.0,179211310.0,1646854.0,2843662.0,390407300.0,1,0.028015723,3,2021.0,2,0.009189459,137.29028,1
1165843000.0,62333.0,70.0,2104798000.0,35291840.0,1944635.0,287006140.0,0,0.13782488,3,2019.0,14,0.01676733,147.58862,1
846435900.0,1.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.06930376,1,2024.0,2,0.008484112,145.63261,1
533416320.0,51383.0,68.0,293168770.0,2744278.0,6384142.0,410346980.0,0,0.053342815,3,2021.0,4,0.009360748,64.27597,1
559759940.0,159492.0,67.0,190901060.0,2026532.0,763500.0,263361540.0,1,0.051218156,3,2021.0,68,0.010615619,344.93936,1
1319711.0,27.0,67.0,105682744.0,819009.0,182200.0,26534406.0,0,0.00263762,0,2024.0,2,0.007749704,145.63261,1
8757910.0,1184.0,71.0,3466744.0,141011.0,9478.0,3201272.0,1,0.00079799804,0,2024.0,17,0.040675618,337.72266,1
1053626900.0,240281.0,77.0,286243070.0,5394802.0,415619.0,226005920.0,1,0.0910847,3,2021.0,8,0.01884693,543.78015,1
395167580.0,135307.0,71.0,117364600.0,803990.0,31391.0,6266752.0,1,0.033251375,1,2022.0,23,0.00685037,199.62898,1
573249000.0,27154.0,74.0,166687000.0,4539515.0,30142.0,9786252.0,1,0.0481731,2,2023.0,9,0.027233772,324.6609,1
2123458000.0,59071.0,35.0,243662430.0,2597999.0,12978.0,2359976.0,1,0.170331,2,2017.0,11,0.010662292,181.83041,1
378282940.0,66018.0,65.0,44883384.0,477531.0,676437.0,120792890.0,0,0.032082926,2,2022.0,13,0.010639394,178.572,1
226519260.0,43558.0,75.0,51312470.0,504978.0,1946.0,80070.0,0,0.018684546,0,2023.0,17,0.009841253,41.12532,1
142732.0,90.0,35.0,195295.0,5143.0,6975800.0,319088580.0,0,0.0045460477,1,2022.0,1,0.026339505,45.742214,1
2011121800.0,314601.0,77.0,545470340.0,2971579.0,472726.0,57732870.0,0,0.1685347,3,2017.0,3,0.005447739,122.127304,1
770653950.0,81459.0,66.0,2296478500.0,10488884.0,216000.0,24907116.0,0,0.107250065,3,2019.0,8,0.0045673777,115.31019,1
32189908.0,1646.0,60.0,56484360.0,869830.0,182200.0,2558230.0,0,0.0036958565,0,2024.0,9,0.015399502,14.040708,1
1706325900.0,149957.0,79.0,1527773600.0,6954777.0,51934.0,21045880.0,0,0.16434388,2,2019.0,16,0.0045522307,405.23505,1
1432473300.0,235239.0,74.0,1652679800.0,14105895.0,973173.0,34950150.0,0,0.14577131,3,2017.0,1,0.008535165,35.91357,1
1729264600.0,171065.0,75.0,3137617000.0,17150946.0,369612.0,124140770.0,0,0.20046896,3,2014.0,12,0.0054662335,335.86688,1
1736530000.0,174867.0,73.0,885823040.0,4489619.0,133341.0,12574029.0,0,0.1534656,2,2018.0,4,0.0050683036,94.299095,1
1456635300.0,241715.0,78.0,657464200.0,10293443.0,162256.0,37734090.0,1,0.12736827,2,2020.0,15,0.015656281,232.55754,1
815661100.0,92401.0,70.0,2725121300.0,10672692.0,423870.0,58123780.0,1,0.11997925,3,2014.0,8,0.0039164103,137.12611,1
218291410.0,10974.0,66.0,687030850.0,4823376.0,473000.0,26417464.0,0,0.031400207,2,2022.0,3,0.0070206122,55.850758,1
64754748.0,15452.0,67.0,45962988.0,688170.0,1419200.0,159289730.0,1,0.008241911,1,2023.0,3,0.014972285,112.23902,1
276506000.0,18698.0,73.0,356244260.0,3597189.0,546123.0,13229231.0,0,0.028990107,3,2023.0,8,0.010097538,24.223862,1
979440900.0,257132.0,72.0,43045404.0,285558.0,419400.0,21243042.0,0,0.07743489,2,2021.0,2,0.006633902,50.650913,1
337650900.0,44292.0,75.0,226249920.0,862952.0,241103.0,34797656.0,0,0.031402145,3,2023.0,8,0.0038141583,144.32634,1
1779047000.0,161840.0,70.0,2306432300.0,13236478.0,836539.0,56823960.0,0,0.18641491,3,2015.0,12,0.005738941,67.92737,1
792379260.0,96177.0,62.0,887226750.0,13188871.0,4410189.0,173359570.0,0,0.08227063,3,2020.0,14,0.014865277,39.308865,1
119798690.0,16874.0,65.0,57621852.0,673949.0,52478.0,14376748.0,1,0.010707684,0,2023.0,1,0.0116960835,273.95242,1
901486460.0,157381.0,71.0,419337120.0,4349040.0,491431.0,53221210.0,1,0.079504244,3,2020.0,21,0.010371229,108.29822,1
239850720.0,3.0,67.0,355029540.0,2185177.0,182200.0,26534406.0,0,0.026300441,1,2023.0,1,0.006154919,145.63261,1
2061017300.0,157801.0,78.0,1988375800.0,11184649.0,742139.0,16133167.0,0,0.20129474,3,2017.0,10,0.005625018,21.738712,1
178413230.0,22972.0,78.0,270988540.0,1664863.0,174300.0,88806280.0,0,0.020685256,1,2023.0,1,0.006143669,509.49954,1
85207310.0,31737.0,62.0,59927668.0,420475.0,4914172.0,92105580.0,1,0.009165409,1,2022.0,1,0.0070163915,18.742846,1
361219300.0,34991.0,72.0,319150340.0,1101883.0,710900.0,63611916.0,0,0.03554338,3,2023.0,3,0.0034525548,89.4807,1
2043626400.0,185796.0,80.0,1683710800.0,12626585.0,2310405.0,82394330.0,0,0.19466,3,2016.0,11,0.0074992604,35.662273,1
34996530.0,983.0,69.0,170115230.0,1923890.0,2046.0,5503.0,0,0.006198617,1,2024.0,1,0.01130934,2.688813,1
1128613000.0,184002.0,69.0,473684540.0,3364098.0,564408.0,46664010.0,0,0.0982039,3,2019.0,2,0.007101982,82.67765,1
239850720.0,32312.5,67.0,928039230.0,1154421.0,182200.0,26534406.0,1,0.038002096,1,2022.0,1,0.0012439366,145.63261,1
233969550.0,19001.0,87.0,15918146.0,259139.0,182200.0,569975.0,0,0.018548744,0,2024.0,2,0.016279534,3.1282814,1
1409692700.0,162649.0,74.0,3622417000.0,14917829.0,322329.0,269428220.0,0,0.18755206,3,2014.0,63,0.004118198,835.877,1
224798620.0,37906.0,67.0,96276930.0,1777074.0,781267.0,222202540.0,1,0.022622956,1,2023.0,1,0.018457953,284.4127,1
1099019300.0,107383.0,78.0,1230683300.0,4830196.0,632899.0,113529720.0,0,0.11230834,3,2020.0,3,0.003924809,179.38019,1
574357000.0,69491.0,69.0,1180418800.0,5566219.0,487000.0,56713956.0,0,0.069627546,3,2021.0,32,0.0047154617,116.45552,1
725214900.0,107667.0,74.0,204956960.0,2396003.0,626129.0,233812380.0,0,0.06396709,3,2022.0,5,0.011690279,373.42468,1
469322270.0,68997.0,73.0,77831120.0,981474.0,50996.0,44266732.0,1,0.03875695,1,2022.0,14,0.012610316,868.02625,1
34304596.0,1805.0,71.0,65487084.0,469277.0,182200.0,26534406.0,0,0.0043848045,0,2024.0,1,0.007165963,145.63261,1
68542570.0,13345.0,67.0,17365208.0,248471.0,182200.0,26534406.0,1,0.0060676835,0,2024.0,23,0.014308609,145.63261,1
333339740.0,41237.0,69.0,164941550.0,1130932.0,1253933.0,124997600.0,0,0.031095337,3,2023.0,3,0.006856568,99.68436,1
6921900.0,1554.0,67.0,119888940.0,390939.0,1800000.0,18029920.0,0,0.003243125,1,2023.0,2,0.0032608511,10.016617,1
1780889900.0,229909.0,79.0,1366385000.0,10766000.0,284554.0,89244170.0,0,0.16782169,3,2018.0,31,0.0078791855,313.62714,1
932911100.0,180309.0,66.0,412062340.0,4053612.0,5201086.0,487782700.0,0,0.087973006,3,2019.0,5,0.009837379,93.78476,1
74533080.0,4192.0,84.0,4455957.0,101176.0,166.0,26534406.0,0,0.00627045,0,2024.0,27,0.022706004,158888.67,1
341040830.0,36912.0,60.0,2922815200.0,10451653.0,16100.0,3472949.0,0,0.08628887,2,2018.0,8,0.003575886,215.69778,1
484542370.0,97431.0,64.0,164470380.0,1490017.0,6584665.0,105210640.0,1,0.042576607,3,2019.0,5,0.009059491,15.978128,1
43286860.0,3192.0,49.0,1427016800.0,19325402.0,182200.0,26534406.0,0,0.032888446,1,2021.0,1,0.01354252,145.63261,1
935042400.0,92728.0,68.0,2463300000.0,11133796.0,1121206.0,13550452.0,0,0.12329398,3,2017.0,3,0.0045198705,12.085594,1
1596770800.0,281838.0,77.0,1296329200.0,14241982.0,1693184.0,235882300.0,1,0.15413873,3,2017.0,23,0.010986393,139.31277,1
7269751.0,133.0,70.0,27108088.0,190541.0,182200.0,26534406.0,0,0.0014962564,0,2024.0,2,0.0070289723,145.63261,1
1920784800.0,211573.0,77.0,814046000.0,8072383.0,912147.0,104538560.0,0,0.16765083,3,2019.0,8,0.0099163735,114.60701,1
428189730.0,95507.0,67.0,84966184.0,868089.0,5406735.0,1021159100.0,1,0.049572136,2,2021.0,1,0.010216888,188.86794,1
69705400.0,13782.0,67.0,11537917.0,283398.0,182200.0,26534406.0,1,0.0060392143,0,2024.0,23,0.024562404,145.63261,1
124486630.0,18.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.013096455,0,2023.0,1,0.008484112,145.63261,1
289304220.0,25925.0,72.0,336281570.0,3407011.0,404600.0,257833470.0,0,0.03305222,3,2023.0,4,0.010131427,637.25366,1
10371919.0,142.0,67.0,130361310.0,1078319.0,182200.0,26534406.0,0,0.0038463497,0,2024.0,1,0.008271779,145.63261,1
923823300.0,218155.0,72.0,300905060.0,3235053.0,147432.0,71450600.0,1,0.079083584,2,2021.0,9,0.010751079,484.631,1
513353280.0,73253.0,80.0,91324060.0,1419414.0,42282.0,19858700.0,0,0.042113934,1,2023.0,6,0.015542618,469.6616,1
239850720.0,1.0,67.0,1067013250.0,2057980.0,182200.0,26534406.0,0,0.040840138,1,2022.0,1,0.0019287305,145.63261,1
467454500.0,25221.0,71.0,627711800.0,7180269.0,622000.0,11756945.0,0,0.049379226,3,2022.0,2,0.011438801,18.901812,1
571532900.0,95775.0,66.0,480128960.0,4921945.0,2150682.0,255722460.0,1,0.0579327,3,2021.0,3,0.0102513,118.90291,1
427247330.0,42444.0,66.0,547409400.0,3332851.0,333197.0,26378244.0,0,0.044816636,3,2022.0,32,0.0060884086,79.16688,1
1116304900.0,120975.0,66.0,2024330000.0,12350722.0,5384329.0,108811160.0,1,0.12979448,3,2017.0,11,0.006101141,20.208858,1
1176693900.0,132271.0,69.0,2570135800.0,11563688.0,749700.0,18965802.0,1,0.14436637,3,2017.0,6,0.004499252,25.297823,1
2134272000.0,330314.0,77.0,271517380.0,2036075.0,1159868.0,262664930.0,1,0.17543808,3,2018.0,30,0.0074988795,226.46086,1
89787740.0,16536.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,1,0.010394975,0,2024.0,3,0.008484112,145.63261,1
470659170.0,53386.0,71.0,143805710.0,2019310.0,307562.0,119653260.0,1,0.041278817,2,2023.0,13,0.014041939,389.0366,1
470340260.0,68177.0,75.0,123212260.0,623104.0,72219.0,39713130.0,0,0.03969829,1,2022.0,13,0.0050571673,549.891,1
111170280.0,12493.0,81.0,50014052.0,797138.0,91200.0,3125018.0,0,0.009720783,0,2024.0,2,0.0159383,34.265182,1
675591500.0,53019.0,75.0,296668860.0,3652203.0,566750.0,299538500.0,0,0.06290985,3,2023.0,11,0.012310709,528.5187,1
2947162.0,2732.0,67.0,12422083.0,154802.0,14006256.0,151549840.0,0,0.0026350287,1,2020.0,1,0.012461918,10.820152,1
396549340.0,56179.0,67.0,185441420.0,1023796.0,2400609.0,377165570.0,1,0.04001593,3,2022.0,19,0.0055208644,157.11238,1
1452194400.0,164935.0,75.0,1487688800.0,13819002.0,3910130.0,133502440.0,0,0.14533678,3,2015.0,7,0.009288907,34.142704,1
323657760.0,28785.0,69.0,373726080.0,2491193.0,416201.0,53038444.0,1,0.0335834,3,2023.0,1,0.0066658286,127.43439,1
198043680.0,11991.0,78.0,203832660.0,2922155.0,43265.0,64109376.0,0,0.020491472,1,2023.0,8,0.014336054,1481.7495,1
1196521200.0,190615.0,74.0,362915970.0,1650951.0,434330.0,24163312.0,0,0.10090933,3,2020.0,4,0.0045491303,55.633404,1
1448173000.0,156477.0,70.0,1341625900.0,6392667.0,625362.0,38376452.0,1,0.1406901,3,2019.0,60,0.0047648665,61.366684,1
459712640.0,86820.0,69.0,116599190.0,1422757.0,189900.0,92382360.0,0,0.039483733,2,2022.0,2,0.012202126,486.47644,1
687919100.0,91.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,0,0.056962445,1,2024.0,13,0.008484112,145.63261,1
360068700.0,58995.0,64.0,149041400.0,1103249.0,4984600.0,450591100.0,0,0.03747503,3,2022.0,2,0.0074023055,90.39662,1
16264949.0,4532.0,48.0,2287199.0,35193.0,4771500.0,156817500.0,0,0.0035397164,1,2023.0,1,0.015387373,32.865444,1
1039482800.0,99333.0,79.0,14074005.0,277824.0,20083.0,254036.0,0,0.08121977,1,2022.0,3,0.019740293,12.6487255,1
53437.0,4.0,67.0,1498796000.0,11372639.0,580.0,73176.0,0,0.030612594,1,2021.0,3,0.00758785,125.95009,1
477162340.0,103211.0,67.0,5849588000.0,31460016.0,146609.0,64279160.0,0,0.1575188,2,2012.0,3,0.005378159,438.4364,1
889098400.0,84086.0,69.0,2707034400.0,9483547.0,425400.0,28701108.0,0,0.124909535,3,2017.0,5,0.003503298,67.46836,1
1006124000.0,96248.0,72.0,3290132500.0,13447183.0,122464.0,27711124.0,0,0.14591417,2,2016.0,14,0.0040871254,226.27791,1
962634700.0,222576.0,69.0,645368000.0,5525087.0,59816.0,28688640.0,1,0.08853243,2,2020.0,68,0.008561144,479.60684,1
1517935200.0,183827.0,70.0,1316530000.0,8403766.0,13942.0,5079910.0,1,0.14513613,2,2018.0,22,0.0063832705,364.33414,1
191488220.0,46669.0,72.0,205292320.0,1160425.0,182200.0,12365265.0,0,0.019276138,1,2023.0,3,0.0056525543,67.86607,1
320174750.0,51073.0,73.0,104188560.0,465006.0,278104.0,136034370.0,1,0.028986437,2,2023.0,1,0.004463129,489.14755,1
150203470.0,33551.0,67.0,15371828.0,236178.0,182200.0,26534406.0,1,0.012384679,0,2024.0,17,0.015364405,145.63261,1
1943842000.0,221874.0,75.0,439888060.0,5232880.0,11253946.0,269640000.0,0,0.16414957,3,2015.0,12,0.011895938,23.959595,1
86103530.0,24888.0,62.0,211940930.0,1076420.0,3115217.0,71261170.0,1,0.012043516,2,2022.0,2,0.0050788727,22.87518,1
355203650.0,146218.0,74.0,46743730.0,381567.0,201874.0,142211760.0,0,0.030628227,2,2022.0,1,0.008162977,704.4546,1
1680612400.0,201840.0,74.0,630890900.0,5912252.0,536365.0,51435670.0,1,0.14445789,3,2018.0,22,0.009371276,95.8966,1
1836362800.0,236427.0,75.0,1838544800.0,12824587.0,340696.0,56611250.0,0,0.1813193,3,2012.0,16,0.006975401,166.16304,1
961358700.0,155959.0,65.0,1188737200.0,7547115.0,212737.0,22305262.0,1,0.0994388,3,2019.0,6,0.006348852,104.84851,1
1265080700.0,198773.0,70.0,356598560.0,5539172.0,333375.0,80730440.0,1,0.10692127,3,2019.0,3,0.015533359,242.16034,1
1349115600.0,113525.0,71.0,1029803460.0,4717155.0,221401.0,6690117.0,0,0.1261602,3,2019.0,10,0.004580637,30.217062,1
1157206000.0,189404.0,75.0,158131170.0,1488878.0,1833826.0,426830430.0,0,0.09938432,3,2020.0,3,0.009415468,232.75392,1
690010600.0,145080.0,69.0,366093730.0,7390377.0,643140.0,290455170.0,0,0.06532122,3,2021.0,1,0.02018712,451.61975,1
954073540.0,162233.0,77.0,1153379500.0,6645883.0,148665.0,21371016.0,0,0.0981363,2,2015.0,5,0.0057620965,143.75189,1
646916200.0,97970.0,65.0,496850940.0,6266644.0,2776485.0,885852500.0,1,0.07309098,3,2021.0,9,0.012612727,319.05527,1
253455090.0,45343.0,67.0,71940310.0,1117686.0,19800.0,9088147.0,1,0.021330796,1,2023.0,60,0.01553631,458.97418,1
57374290.0,10723.0,67.0,10657679.0,209937.0,56800.0,1100000.0,1,0.0047000335,0,2024.0,15,0.019698283,19.365873,1
686371140.0,95938.0,69.0,479721280.0,3066965.0,1500000.0,146674020.0,1,0.06531661,3,2021.0,10,0.006393225,97.782616,1
502536200.0,37578.0,77.0,151406660.0,886902.0,380400.0,77609920.0,1,0.043318808,3,2023.0,14,0.0058577545,204.02135,1
24215252.0,12008.0,48.0,12381597.0,191468.0,3611019.0,229593250.0,1,0.005398242,1,2023.0,1,0.015463998,63.581272,1
548724300.0,170892.0,79.0,91605416.0,1539359.0,28794.0,90067000.0,1,0.045870442,1,2022.0,1,0.016804246,3127.8694,1
488980000.0,32825.0,84.0,88126910.0,1378287.0,170893.0,35176070.0,1,0.040368572,1,2023.0,7,0.015639808,205.83562,1
416956000.0,123862.0,63.0,174009600.0,1640732.0,255281.0,140081860.0,1,0.03800465,3,2021.0,5,0.00942898,548.73376,1
1228556200.0,154255.0,75.0,1220581900.0,10953316.0,1207638.0,29172920.0,0,0.12098928,3,2018.0,16,0.008973848,24.156988,1
44557664.0,9405.0,59.0,88674780.0,431451.0,2644100.0,87005224.0,1,0.0065152654,1,2023.0,1,0.0048655546,32.90541,1
709850400.0,165912.0,70.0,75540670.0,750424.0,8269500.0,222858340.0,1,0.059972472,2,2019.0,2,0.009934053,26.94943,1
945093.0,63.0,67.0,39278200.0,656672.0,182200.0,26534406.0,0,0.0012523814,0,2024.0,7,0.01671851,145.63261,1
1602076900.0,207598.0,75.0,284427500.0,2509207.0,1056148.0,78133370.0,0,0.13164736,3,2018.0,1,0.008821961,73.9795,1
239850720.0,32312.5,67.0,829051140.0,2899554.0,182200.0,26534406.0,0,0.03598062,1,2022.0,1,0.003497438,145.63261,1
